,author,birthYear,authorLabel,genderLabel,citizenshipLabel,religionLabel,nativeLanguageLabel,deathYear
0,http://www.wikidata.org/entity/Q186153,500,Procopius,male,Byzantine Empire,,,558
1,http://www.wikidata.org/entity/Q186153,500,Procopius,male,Byzantine Empire,,,565
0,http://www.wikidata.org/entity/Q2736277,1923,Edward J. Ruppelt,male,United States of America,,,1960
0,http://www.wikidata.org/entity/Q5344654,1846,Edward Noyes Westcott,male,United States of America,,,1898
0,http://www.wikidata.org/entity/Q981852,1859,Samuel Rutherford Crockett,male,United Kingdom of Great Britain and Ireland,Presbyterianism,English,1914
1,http://www.wikidata.org/entity/Q981852,1860,Samuel Rutherford Crockett,male,United Kingdom of Great Britain and Ireland,Presbyterianism,English,1914
2,http://www.wikidata.org/entity/Q981852,1859,Samuel Rutherford Crockett,male,United Kingdom of Great Britain and Ireland,Presbyterianism,English,1914
3,http://www.wikidata.org/entity/Q981852,1860,Samuel Rutherford Crockett,male,United Kingdom of Great Britain and Ireland,Presbyterianism,English,1914
0,http://www.wikidata.org/entity/Q4762392,1868,Angela Brazil,female,United Kingdom,,,1947
1,http://www.wikidata.org/entity/Q4762392,1868,Angela Brazil,female,United Kingdom of Great Britain and Ireland,,,1947
0,http://www.wikidata.org/entity/Q519064,1873,Eleanor Hallowell Abbott,female,United States of America,,,1958
0,http://www.wikidata.org/entity/Q7382963,1893,Ruth Edna Kelley,female,United States of America,,,1982
0,http://www.wikidata.org/entity/Q18440246,1843,Harry Collingwood,male,England,,,1922
1,http://www.wikidata.org/entity/Q18440246,1843,Harry Collingwood,male,England,,,1922
2,http://www.wikidata.org/entity/Q18440246,1851,Harry Collingwood,male,England,,,1922
0,http://www.wikidata.org/entity/Q6759760,1823,Margaret Murray Robertson,female,United Kingdom of Great Britain and Ireland,,,1897
0,http://www.wikidata.org/entity/Q5343517,1793,Edward Howard,female,United Kingdom,,,1841
1,http://www.wikidata.org/entity/Q5343517,1793,Edward Howard,male,United Kingdom,,,1841
2,http://www.wikidata.org/entity/Q5343517,1793,Edward Howard,female,United Kingdom,,,1841
3,http://www.wikidata.org/entity/Q5343517,1793,Edward Howard,male,United Kingdom,,,1841
0,http://www.wikidata.org/entity/Q236236,1728,Oliver Goldsmith,male,Kingdom of Ireland,,English,1774
0,http://www.wikidata.org/entity/Q4767333,1801,Anna Maynard Barbour,female,United States of America,,,1941
0,http://www.wikidata.org/entity/Q555291,1566,Giambattista Basile,male,Kingdom of Naples,,Neapolitan,1632
0,http://www.wikidata.org/entity/Q5591308,1868,Grace Miller White,female,United States of America,,,1957
0,http://www.wikidata.org/entity/Q17281116,1864,Edith King Hall,female,United Kingdom,,,1933
1,http://www.wikidata.org/entity/Q17281116,1864,Edith King Hall,female,United Kingdom of Great Britain and Ireland,,,1933
0,http://www.wikidata.org/entity/Q6456649,1844,L. T. Meade,female,United Kingdom of Great Britain and Ireland,,,1914
0,http://www.wikidata.org/entity/Q5683,1343,Geoffrey Chaucer,male,Kingdom of England,Catholic Church,Middle English,1400
0,http://www.wikidata.org/entity/Q7150274,1882,Paul Dickey,male,United States of America,,,1933
0,http://www.wikidata.org/entity/Q55436248,1844,Mary E. Bradley Lane,female,United States of America,,,1930
0,http://www.wikidata.org/entity/Q41523,40,Plutarch,male,Ancient Rome,,,120
0,http://www.wikidata.org/entity/Q365133,1330,John Gower,male,Kingdom of England,,English,1408
1,http://www.wikidata.org/entity/Q365133,1330,John Gower,male,Kingdom of England,,English,1408
0,http://www.wikidata.org/entity/Q15814201,1855,Elizabeth Kimball Kendall,female,United States of America,,,1952
0,http://www.wikidata.org/entity/Q15694112,1843,Alfred Gurney,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1898
0,http://www.wikidata.org/entity/Q94608,1422,William Caxton,male,Kingdom of England,,,1492
0,http://www.wikidata.org/entity/Q7383228,1923,Ruth Stiles Gannett,female,United States of America,,,
0,http://www.wikidata.org/entity/Q16749762,1885,Elsie Lincoln Benedict,female,United States of America,,,1970
0,http://www.wikidata.org/entity/Q1339023,1829,Emmy von Rhoden,female,Germany,,German,1885
0,http://www.wikidata.org/entity/Q650048,1849,Robert Barr,male,United Kingdom of Great Britain and Ireland,,,1912
1,http://www.wikidata.org/entity/Q650048,1850,Robert Barr,male,United Kingdom of Great Britain and Ireland,,,1912
0,http://www.wikidata.org/entity/Q10308919,1856,José Augusto Vieira,male,Portugal,,Portuguese,
0,http://www.wikidata.org/entity/Q472568,1816,Paul Féval,male,France,Catholic Church,French,1887
0,http://www.wikidata.org/entity/Q517634,1677,George Farquhar,male,Kingdom of Ireland,,,1707
0,http://www.wikidata.org/entity/Q11682621,1908,Howard Browne,male,United States of America,,,1999
0,http://www.wikidata.org/entity/Q2031387,1855,Ernest Glanville,male,South Africa,,,1925
0,http://www.wikidata.org/entity/Q193857,1572,Ben Jonson,male,Kingdom of England,,,1637
0,http://www.wikidata.org/entity/Q582694,1822,Dion Boucicault,male,Republic of Ireland,,English,1890
1,http://www.wikidata.org/entity/Q582694,1822,Dion Boucicault,male,United States of America,,English,1890
2,http://www.wikidata.org/entity/Q582694,1822,Dion Boucicault,male,Republic of Ireland,,English,1890
3,http://www.wikidata.org/entity/Q582694,1822,Dion Boucicault,male,United States of America,,English,1890
0,http://www.wikidata.org/entity/Q4722825,1855,Alfred Henry Lewis,male,United States of America,,,1914
0,http://www.wikidata.org/entity/Q16027929,1850,Dalrymple James Belgrave,male,United Kingdom of Great Britain and Ireland,,,1922
0,http://www.wikidata.org/entity/Q957427,1405,Georges Chastellain,male,Duchy of Burgundy,,Middle French,1475
1,http://www.wikidata.org/entity/Q957427,1405,Georges Chastellain,male,Kingdom of France,,Middle French,1475
0,http://www.wikidata.org/entity/Q18526800,1810,Charles Hooton,male,United Kingdom of Great Britain and Ireland,,,1847
0,http://www.wikidata.org/entity/Q521589,1771,Charlotte Dacre,female,United Kingdom of Great Britain and Ireland,,,1825
1,http://www.wikidata.org/entity/Q521589,1772,Charlotte Dacre,female,United Kingdom of Great Britain and Ireland,,,1825
0,http://www.wikidata.org/entity/Q5864669,1904,Frances Bonker,female,United States of America,,,1981
0,http://www.wikidata.org/entity/Q514305,2000,Suelette Dreyfus,female,Australia,,,
0,http://www.wikidata.org/entity/Q6442694,1784,Henry Koster,male,Kingdom of Portugal,,Portuguese,1820
1,http://www.wikidata.org/entity/Q6442694,1784,Henry Koster,male,Kingdom of Great Britain,,Portuguese,1820
2,http://www.wikidata.org/entity/Q6442694,1784,Henry Koster,male,United Kingdom of Great Britain and Ireland,,Portuguese,1820
0,http://www.wikidata.org/entity/Q389233,1440,Jorge Manrique,male,Spain,,,1479
1,http://www.wikidata.org/entity/Q389233,1440,Jorge Manrique,male,Spain,,,1479
0,http://www.wikidata.org/entity/Q1508054,1799,George Payne Rainsford James,male,Kingdom of Great Britain,,,1860
1,http://www.wikidata.org/entity/Q1508054,1799,George Payne Rainsford James,male,United Kingdom of Great Britain and Ireland,,,1860
0,http://www.wikidata.org/entity/Q536979,1885,Marjorie Bowen,female,United Kingdom,,,1952
1,http://www.wikidata.org/entity/Q536979,1886,Marjorie Bowen,female,United Kingdom,,,1952
0,http://www.wikidata.org/entity/Q441757,1730,Charlotte Lennox,female,United States of America,,,1804
1,http://www.wikidata.org/entity/Q441757,1730,Charlotte Lennox,female,Kingdom of Great Britain,,,1804
2,http://www.wikidata.org/entity/Q441757,1730,Charlotte Lennox,female,United Kingdom of Great Britain and Ireland,,,1804
0,http://www.wikidata.org/entity/Q17485888,1869,Michel Corday,male,France,,,1937
0,http://www.wikidata.org/entity/Q561027,1782,Charles Maturin,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1824
1,http://www.wikidata.org/entity/Q561027,1782,Charles Maturin,male,Kingdom of Ireland,Anglicanism,,1824
0,http://www.wikidata.org/entity/Q449234,1891,Ruth Plumly Thompson,female,United States of America,,,1976
0,http://www.wikidata.org/entity/Q5740252,1859,Julia Frankau,female,United Kingdom of Great Britain and Ireland,,,1916
0,http://www.wikidata.org/entity/Q109265455,1648,Lars Rhodin,male,Sweden,,,1695
0,http://www.wikidata.org/entity/Q30043194,1858,Anna Bowman Dodd,female,United States of America,,,1929
0,http://www.wikidata.org/entity/Q84761730,1876,Olaf Baker,male,United Kingdom,,,1964
0,http://www.wikidata.org/entity/Q3423476,1764,Regina Maria Roche,female,Kingdom of Great Britain,,,1845
1,http://www.wikidata.org/entity/Q3423476,1764,Regina Maria Roche,female,United Kingdom of Great Britain and Ireland,,,1845
0,http://www.wikidata.org/entity/Q2138020,1538,Reginald Scot,male,Kingdom of England,,,1599
0,http://www.wikidata.org/entity/Q2546834,1870,Walter Woodburn Hyde,male,United States of America,,,1966
0,http://www.wikidata.org/entity/Q240174,1841,Eliza Orzeszkowa,female,Russian Empire,,Polish,1910
0,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Baptists,,1683
1,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Baptists,,1683
2,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Baptists,,1683
3,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Baptists,,1683
4,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Calvinism,,1683
5,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Calvinism,,1683
6,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Calvinism,,1683
7,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Calvinism,,1683
8,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Puritans,,1683
9,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Puritans,,1683
10,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Puritans,,1683
11,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Puritans,,1683
12,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Congregational churches,,1683
13,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Congregational churches,,1683
14,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Congregational churches,,1683
15,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Congregational churches,,1683
16,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Reformed Baptists,,1683
17,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Reformed Baptists,,1683
18,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,England,Reformed Baptists,,1683
19,http://www.wikidata.org/entity/Q391591,1603,Roger Williams,male,Colony of Rhode Island and Plantations,Reformed Baptists,,1683
0,http://www.wikidata.org/entity/Q201315,1584,Francisco Quevedo,male,Spain,Catholic Church,,1645
0,http://www.wikidata.org/entity/Q55450104,1865,Frank Savile,male,United Kingdom,,,1950
0,http://www.wikidata.org/entity/Q1858461,1894,Samson Raphaelson,male,United States of America,,,1983
1,http://www.wikidata.org/entity/Q1858461,1896,Samson Raphaelson,male,United States of America,,,1983
0,http://www.wikidata.org/entity/Q7198,-42,Ovid,male,Ancient Rome,,Latin,17
0,http://www.wikidata.org/entity/Q78474,1836,Leopold von Sacher-Masoch,male,Austrian Empire,,,1895
0,http://www.wikidata.org/entity/Q355888,1840,Eugenius Warming,male,Denmark,,,1924
1,http://www.wikidata.org/entity/Q355888,1841,Eugenius Warming,male,Denmark,,,1924
0,http://www.wikidata.org/entity/Q24766,1300,John Mandeville,male,Kingdom of England,,,1372
0,http://www.wikidata.org/entity/Q183144,50,Epictetus,male,Ancient Rome,,,138
0,http://www.wikidata.org/entity/Q276440,1897,Iris Tree,female,United Kingdom,,,1968
1,http://www.wikidata.org/entity/Q276440,1897,Iris Tree,female,United Kingdom of Great Britain and Ireland,,,1968
0,http://www.wikidata.org/entity/Q241299,1819,Julia Ward Howe,female,United States of America,,,1910
0,http://www.wikidata.org/entity/Q48305,-480,Euripides,male,Classical Athens,,,-406
0,http://www.wikidata.org/entity/Q131018,1500,François Rabelais,male,Kingdom of France,Christianity,Middle French,1553
0,http://www.wikidata.org/entity/Q2578528,1766,William Dunlap,male,United States of America,,,1839
1,http://www.wikidata.org/entity/Q2578528,1766,William Dunlap,male,United States of America,,,1839
2,http://www.wikidata.org/entity/Q2578528,1766,William Dunlap,male,United States of America,,,1839
3,http://www.wikidata.org/entity/Q2578528,1766,William Dunlap,male,United States of America,,,1839
4,http://www.wikidata.org/entity/Q2578528,1766,William Dunlap,male,United States of America,,,1839
5,http://www.wikidata.org/entity/Q2578528,1766,William Dunlap,male,United States of America,,,1839
0,http://www.wikidata.org/entity/Q372984,1775,Charles Lamb,male,United Kingdom of Great Britain and Ireland,,English,1834
0,http://www.wikidata.org/entity/Q41568,1533,Michel de Montaigne,male,Kingdom of France,Catholic Church,Latin,1592
0,http://www.wikidata.org/entity/Q742,1639,Jean Racine,male,Kingdom of France,,French,1699
0,http://www.wikidata.org/entity/Q219646,1867,Vicente Blasco Ibáñez,male,Spain,,,1928
0,http://www.wikidata.org/entity/Q435151,1789,Silvio Pellico,male,Kingdom of Sardinia,,,1854
0,http://www.wikidata.org/entity/Q951193,1812,John Forster,male,United Kingdom of Great Britain and Ireland,,,1876
0,http://www.wikidata.org/entity/Q6755312,1819,Susan Warner,female,United States of America,,English,1885
0,http://www.wikidata.org/entity/Q1690875,1837,Joaquin Miller,male,United States of America,,,1913
0,http://www.wikidata.org/entity/Q18404,1873,Henri Barbusse,male,France,,French,1935
0,http://www.wikidata.org/entity/Q547794,1944,Richard Ford,male,United States of America,,,
0,http://www.wikidata.org/entity/Q6003187,1865,Sidney McCall,female,United States of America,,,1954
0,http://www.wikidata.org/entity/Q61723,1870,Gustav Landauer,male,Germany,,German,1919
0,http://www.wikidata.org/entity/Q5362110,1856,Eliza Calvert Hall,female,United States of America,,,1935
1,http://www.wikidata.org/entity/Q5362110,1856,Eliza Calvert Hall,female,United States of America,,,1935
0,http://www.wikidata.org/entity/Q590,1524,Luís de Camões,male,Kingdom of Portugal,Catholicism,,1580
1,http://www.wikidata.org/entity/Q590,1525,Luís de Camões,male,Kingdom of Portugal,Catholicism,,1580
0,http://www.wikidata.org/entity/Q7728,1871,Grazia Deledda,female,Kingdom of Italy,,,1936
0,http://www.wikidata.org/entity/Q310341,1933,Antonio Negri,male,Italy,atheism,Italian,2023
0,http://www.wikidata.org/entity/Q8020076,1858,William Watson,male,United Kingdom,,,1935
1,http://www.wikidata.org/entity/Q8020076,1858,William Watson,male,United Kingdom of Great Britain and Ireland,,,1935
0,http://www.wikidata.org/entity/Q5297443,1866,Dora Sigerson Shorter,female,Republic of Ireland,,,1918
0,http://www.wikidata.org/entity/Q55594379,1927,Lyn Venable,female,United States of America,,,
0,http://www.wikidata.org/entity/Q891324,1877,Bolesław Leśmian,male,Poland,,,1937
0,http://www.wikidata.org/entity/Q370589,1798,Thomas Crofton Croker,male,United Kingdom of Great Britain and Ireland,,,1854
0,http://www.wikidata.org/entity/Q5335062,1951,Ed Krol,male,United States of America,,,
0,http://www.wikidata.org/entity/Q215673,1853,Errico Malatesta,male,Kingdom of Italy,atheism,Italian,1932
1,http://www.wikidata.org/entity/Q215673,1853,Errico Malatesta,male,Kingdom of Italy,atheism,Italian,1932
0,http://www.wikidata.org/entity/Q1651497,1836,Milton Bradley,male,United States of America,,,1911
0,http://www.wikidata.org/entity/Q535396,1880,Anzia Yezierska,female,United States of America,,,1970
1,http://www.wikidata.org/entity/Q535396,1880,Anzia Yezierska,female,Poland,,,1970
2,http://www.wikidata.org/entity/Q535396,1880,Anzia Yezierska,female,United States of America,,,1970
3,http://www.wikidata.org/entity/Q535396,1880,Anzia Yezierska,female,Poland,,,1970
0,http://www.wikidata.org/entity/Q93343,1792,Percy Bysshe Shelley,male,Kingdom of Great Britain,,,1822
1,http://www.wikidata.org/entity/Q93343,1792,Percy Bysshe Shelley,male,United Kingdom of Great Britain and Ireland,,,1822
0,http://www.wikidata.org/entity/Q271032,1822,Matthew Arnold,male,United Kingdom of Great Britain and Ireland,Anglicanism,,1888
0,http://www.wikidata.org/entity/Q170800,1600,Pedro Calderón de la Barca,male,Spain,Catholicism,Early Modern Spanish,1681
0,http://www.wikidata.org/entity/Q963058,1885,Dorothea Mackellar,female,Australia,,,1968
