,work,genre,workLabel,genreLabel,PublicationYear
0,http://www.wikidata.org/entity/Q5227941,http://www.wikidata.org/entity/Q21802675,Daughters of Destiny,adventure fiction,1906
0,http://www.wikidata.org/entity/Q123452933,,The Forerunner,,1920
0,http://www.wikidata.org/entity/Q2870358,http://www.wikidata.org/entity/Q24925,At the Earth's Core,science fiction,1914
1,http://www.wikidata.org/entity/Q2870358,http://www.wikidata.org/entity/Q132311,At the Earth's Core,fantasy,1914
2,http://www.wikidata.org/entity/Q2870358,http://www.wikidata.org/entity/Q21802675,At the Earth's Core,adventure fiction,1914
0,http://www.wikidata.org/entity/Q59874774,,Being a Boy,,1877
0,http://www.wikidata.org/entity/Q138787,,The Miracles of Antichrist,,1897
0,http://www.wikidata.org/entity/Q7774872,http://www.wikidata.org/entity/Q465821,The Wild Irish Girl,epistolary novel,1806
0,http://www.wikidata.org/entity/Q1170032,,The Ladies' Paradise,,1883
0,http://www.wikidata.org/entity/Q1170032,,The Ladies' Paradise,,1883
0,http://www.wikidata.org/entity/Q842074,http://www.wikidata.org/entity/Q1483466,Oblomov,critical realism,1859
0,http://www.wikidata.org/entity/Q17165284,,The Shame of the Cities,,1904
0,http://www.wikidata.org/entity/Q124081020,,A Prince of Swindlers,,1900
0,http://www.wikidata.org/entity/Q124082149,,Cheap Jack Zita,,1893
0,http://www.wikidata.org/entity/Q1048916,http://www.wikidata.org/entity/Q25379,Cyrano de Bergerac,play,1897
0,http://www.wikidata.org/entity/Q12857642,http://www.wikidata.org/entity/Q213051,A Key to Uncle Tom's Cabin,nonfiction,1853
0,http://www.wikidata.org/entity/Q106515773,http://www.wikidata.org/entity/Q112983,My .75,memoir,1916
0,http://www.wikidata.org/entity/Q6549026,,Limbo,,1920
0,http://www.wikidata.org/entity/Q56019016,http://www.wikidata.org/entity/Q7432631,Harry's Island,school story,1908
0,http://www.wikidata.org/entity/Q7760917,,The Rising Tide,,1916
0,http://www.wikidata.org/entity/Q66372760,,The Minority of Henry the Third,,1912
0,http://www.wikidata.org/entity/Q124086440,,Seth's Brother's Wife,,1887
0,http://www.wikidata.org/entity/Q3890709,http://www.wikidata.org/entity/Q130232,The Underdogs,drama film,1916
0,http://www.wikidata.org/entity/Q1659447,http://www.wikidata.org/entity/Q132311,The Marvelous Land of Oz,fantasy,1904
1,http://www.wikidata.org/entity/Q1659447,http://www.wikidata.org/entity/Q56451354,The Marvelous Land of Oz,children's fiction,1904
0,http://www.wikidata.org/entity/Q7712425,,The Advancement of Learning,,1605
0,http://www.wikidata.org/entity/Q7745733,http://www.wikidata.org/entity/Q1159457,The Last Egyptian,chivalric romance,1914
1,http://www.wikidata.org/entity/Q7745733,http://www.wikidata.org/entity/Q21802675,The Last Egyptian,adventure fiction,1914
0,http://www.wikidata.org/entity/Q4551661,http://www.wikidata.org/entity/Q6647667,The Queen of Spades,high literature,1834
0,http://www.wikidata.org/entity/Q7718152,,The Birthplace,,1903
0,http://www.wikidata.org/entity/Q638327,,Silas Marner,,1861
0,http://www.wikidata.org/entity/Q15470641,http://www.wikidata.org/entity/Q24925,The Land That Time Forgot,science fiction,1924
1,http://www.wikidata.org/entity/Q15470641,http://www.wikidata.org/entity/Q132311,The Land That Time Forgot,fantasy,1924
2,http://www.wikidata.org/entity/Q15470641,http://www.wikidata.org/entity/Q21802675,The Land That Time Forgot,adventure fiction,1924
0,http://www.wikidata.org/entity/Q2818471,http://www.wikidata.org/entity/Q186424,813,detective fiction,1910
1,http://www.wikidata.org/entity/Q2818471,http://www.wikidata.org/entity/Q186424,813,detective fiction,1910
2,http://www.wikidata.org/entity/Q2818471,http://www.wikidata.org/entity/Q5937792,813,crime fiction,1910
3,http://www.wikidata.org/entity/Q2818471,http://www.wikidata.org/entity/Q5937792,813,crime fiction,1910
0,http://www.wikidata.org/entity/Q3967420,http://www.wikidata.org/entity/Q8261,Misunderstood,novel,1869
0,http://www.wikidata.org/entity/Q19902738,,On Growth and Form,,1917
0,http://www.wikidata.org/entity/Q394247,,The Bet,,1889
0,http://www.wikidata.org/entity/Q7756640,http://www.wikidata.org/entity/Q132311,The People That Time Forgot,fantasy,1963
0,http://www.wikidata.org/entity/Q2896920,http://www.wikidata.org/entity/Q213051,Progress and Poverty,nonfiction,1879
0,http://www.wikidata.org/entity/Q124087552,,The Crimson Cryptogram,,1900
0,http://www.wikidata.org/entity/Q124088826,,The Martyrdom of Madeline,,1882
0,http://www.wikidata.org/entity/Q4741070,http://www.wikidata.org/entity/Q112983,Ambassador Morgenthau's Story,memoir,1918
0,http://www.wikidata.org/entity/Q15972078,,Niels Lyhne,,1880
0,http://www.wikidata.org/entity/Q7111646,http://www.wikidata.org/entity/Q24925,Out of Time's Abyss,science fiction,1963
1,http://www.wikidata.org/entity/Q7111646,http://www.wikidata.org/entity/Q132311,Out of Time's Abyss,fantasy,1963
0,http://www.wikidata.org/entity/Q51439436,,Ameboid movement,,1920
0,http://www.wikidata.org/entity/Q56446969,http://www.wikidata.org/entity/Q319226,Captain Chub,adventure novel,1909
1,http://www.wikidata.org/entity/Q56446969,http://www.wikidata.org/entity/Q21615367,Captain Chub,children's novel,1909
0,http://www.wikidata.org/entity/Q13049545,,Malva,,1897
0,http://www.wikidata.org/entity/Q3266450,http://www.wikidata.org/entity/Q149537,Vanina Vanini,novella,1829
0,http://www.wikidata.org/entity/Q124090353,,The Story of Viteau,,1884
0,http://www.wikidata.org/entity/Q17030278,,Sam Steele's Adventures on Land and Sea,,1906
0,http://www.wikidata.org/entity/Q1426599,,The Key to Theosophy,,1889
0,http://www.wikidata.org/entity/Q7319037,,Rewards and Fairies,,1910
0,http://www.wikidata.org/entity/Q7270552,http://www.wikidata.org/entity/Q132311,Queen Zixi of Ix,fantasy,1904
1,http://www.wikidata.org/entity/Q7270552,http://www.wikidata.org/entity/Q1347298,Queen Zixi of Ix,serialized fiction,1904
0,http://www.wikidata.org/entity/Q109326659,http://www.wikidata.org/entity/Q3811649,The Boy Fortune Hunters in the South Seas,juvenile fantasy,1911
0,http://www.wikidata.org/entity/Q4342308,http://www.wikidata.org/entity/Q132311,Puck of Pook's Hill,fantasy,1906
0,http://www.wikidata.org/entity/Q2086605,http://www.wikidata.org/entity/Q12042160,Argonauts of the Western Pacific,scientific literature,1922
0,http://www.wikidata.org/entity/Q17512014,,The Abysmal Brute,,1913
0,http://www.wikidata.org/entity/Q51410577,,Letters of Asa Gray,,1894
0,http://www.wikidata.org/entity/Q51410577,,Letters of Asa Gray,,1894
0,http://www.wikidata.org/entity/Q5604315,http://www.wikidata.org/entity/Q21802675,Greenmantle,adventure fiction,1916
1,http://www.wikidata.org/entity/Q5604315,http://www.wikidata.org/entity/Q21803247,Greenmantle,military fiction,1916
0,http://www.wikidata.org/entity/Q130295,http://www.wikidata.org/entity/Q132311,The Wonderful Wizard of Oz,fantasy,1900
1,http://www.wikidata.org/entity/Q130295,http://www.wikidata.org/entity/Q21615367,The Wonderful Wizard of Oz,children's novel,1900
0,http://www.wikidata.org/entity/Q124087814,,The Demagogue and Lady Phayre,,1896
0,http://www.wikidata.org/entity/Q4354654,,The Power of Movement in Plants,,1880
0,http://www.wikidata.org/entity/Q124087141,,The Cardinal's Snuff-Box,,1900
0,http://www.wikidata.org/entity/Q3684226,http://www.wikidata.org/entity/Q8261,Jonah's Luck,novel,1906
0,http://www.wikidata.org/entity/Q51448008,,Birds of Britain,,1907
0,http://www.wikidata.org/entity/Q81720238,http://www.wikidata.org/entity/Q6585139,Ranson's Folly,mystery fiction,1907
0,http://www.wikidata.org/entity/Q1168105,http://www.wikidata.org/entity/Q192782,The Mystery of Edwin Drood,Gothic novel,1870
1,http://www.wikidata.org/entity/Q1168105,http://www.wikidata.org/entity/Q208505,The Mystery of Edwin Drood,crime novel,1870
0,http://www.wikidata.org/entity/Q7749511,http://www.wikidata.org/entity/Q132311,The Magical Mimics in Oz,fantasy,1946
0,http://www.wikidata.org/entity/Q68823990,,The Birth of Civilization in the Near East,,1951
0,http://www.wikidata.org/entity/Q164974,http://www.wikidata.org/entity/Q8261,Oliver Twist,novel,1837
1,http://www.wikidata.org/entity/Q164974,http://www.wikidata.org/entity/Q8261,Oliver Twist,novel,1838
0,http://www.wikidata.org/entity/Q727408,http://www.wikidata.org/entity/Q286328,Lord Jim,psychological novel,1900
0,http://www.wikidata.org/entity/Q68080826,,Head of the Lower School,,1920
0,http://www.wikidata.org/entity/Q7776882,,The Zincali,,1841
0,http://www.wikidata.org/entity/Q7735316,http://www.wikidata.org/entity/Q35760,The Friends of Voltaire,essay,1906
0,http://www.wikidata.org/entity/Q3629872,,Aurora Leigh,,1856
0,http://www.wikidata.org/entity/Q4996134,,Bulfinch's Mythology,,1855
0,http://www.wikidata.org/entity/Q123375113,,Joseph Priestley,,1906
0,http://www.wikidata.org/entity/Q15032736,http://www.wikidata.org/entity/Q132311,The Shaggy Man of Oz,fantasy,1949
0,http://www.wikidata.org/entity/Q5163201,http://www.wikidata.org/entity/Q213051,Considerations on Representative Government,nonfiction,1861
0,http://www.wikidata.org/entity/Q1677745,http://www.wikidata.org/entity/Q8261,Jacob's Room,novel,1922
0,http://www.wikidata.org/entity/Q124083715,,Home Scenes and Heart Studies,,1853
0,http://www.wikidata.org/entity/Q17008213,http://www.wikidata.org/entity/Q2435402,New Amazonia,feminist science fiction,1889
1,http://www.wikidata.org/entity/Q17008213,http://www.wikidata.org/entity/Q12132683,New Amazonia,science fiction novel,1889
2,http://www.wikidata.org/entity/Q17008213,http://www.wikidata.org/entity/Q27022970,New Amazonia,utopian novel,1889
0,http://www.wikidata.org/entity/Q1047005,http://www.wikidata.org/entity/Q179461,The Secret Doctrine,religious text,1888
1,http://www.wikidata.org/entity/Q1047005,http://www.wikidata.org/entity/Q213051,The Secret Doctrine,nonfiction,1888
0,http://www.wikidata.org/entity/Q7718844,http://www.wikidata.org/entity/Q132311,The Blue Star,fantasy,1969
0,http://www.wikidata.org/entity/Q84715803,,Maud,,1855
0,http://www.wikidata.org/entity/Q57737295,http://www.wikidata.org/entity/Q186424,The Midnight Guest,detective fiction,1907
1,http://www.wikidata.org/entity/Q57737295,http://www.wikidata.org/entity/Q6585139,The Midnight Guest,mystery fiction,1907
0,http://www.wikidata.org/entity/Q124093882,,Holden with the Cords,,1876
0,http://www.wikidata.org/entity/Q3316509,,Miss Harriet,,1884
0,http://www.wikidata.org/entity/Q131719,http://www.wikidata.org/entity/Q35760,The Prince,essay,1532
0,http://www.wikidata.org/entity/Q56457784,http://www.wikidata.org/entity/Q6585139,The Pool of Stars,mystery fiction,1919
1,http://www.wikidata.org/entity/Q56457784,http://www.wikidata.org/entity/Q21615367,The Pool of Stars,children's novel,1919
0,http://www.wikidata.org/entity/Q56161564,http://www.wikidata.org/entity/Q186424,Mary Louise at Dorfield,detective fiction,1920
1,http://www.wikidata.org/entity/Q56161564,http://www.wikidata.org/entity/Q21615367,Mary Louise at Dorfield,children's novel,1920
2,http://www.wikidata.org/entity/Q56161564,http://www.wikidata.org/entity/Q27217074,Mary Louise at Dorfield,mystery novel,1920
0,http://www.wikidata.org/entity/Q4659502,http://www.wikidata.org/entity/Q482,A Shropshire Lad,poetry,1896
0,http://www.wikidata.org/entity/Q1171104,http://www.wikidata.org/entity/Q35760,The Fable of the Bees,essay,1705
0,http://www.wikidata.org/entity/Q4656595,http://www.wikidata.org/entity/Q132311,A Dreamer's Tales,fantasy,1910
0,http://www.wikidata.org/entity/Q2637037,http://www.wikidata.org/entity/Q21802675,Smoke Bellew,adventure fiction,1912
0,http://www.wikidata.org/entity/Q655717,http://www.wikidata.org/entity/Q35760,Tractatus Logico-Philosophicus,essay,1921
1,http://www.wikidata.org/entity/Q655717,http://www.wikidata.org/entity/Q35760,Tractatus Logico-Philosophicus,essay,1922
2,http://www.wikidata.org/entity/Q655717,http://www.wikidata.org/entity/Q35760,Tractatus Logico-Philosophicus,essay,1929
3,http://www.wikidata.org/entity/Q655717,http://www.wikidata.org/entity/Q13408937,Tractatus Logico-Philosophicus,philosophical literature,1921
4,http://www.wikidata.org/entity/Q655717,http://www.wikidata.org/entity/Q13408937,Tractatus Logico-Philosophicus,philosophical literature,1922
5,http://www.wikidata.org/entity/Q655717,http://www.wikidata.org/entity/Q13408937,Tractatus Logico-Philosophicus,philosophical literature,1929
0,http://www.wikidata.org/entity/Q51452905,,Cassell's book of birds,,1875
0,http://www.wikidata.org/entity/Q11681425,http://www.wikidata.org/entity/Q132311,She and Allan,fantasy,1921
0,http://www.wikidata.org/entity/Q51426753,,The genetic and the operative evidence relating to secondary sexual characters,,1919
0,http://www.wikidata.org/entity/Q16934280,,The Ancient Allan,,1920
0,http://www.wikidata.org/entity/Q64684281,,He Knew Lincoln,,1907
0,http://www.wikidata.org/entity/Q265100,,Cranford,,1851
0,http://www.wikidata.org/entity/Q16386816,,Lysbeth,,1901
0,http://www.wikidata.org/entity/Q7729215,,The Day of the Dog,,1904
0,http://www.wikidata.org/entity/Q124092812,,The Secret of Wyvern Towers,,1898
0,http://www.wikidata.org/entity/Q7757907,,The Power-House,,1916
0,http://www.wikidata.org/entity/Q16385505,http://www.wikidata.org/entity/Q149537,Doctor Therne,novella,1898
0,http://www.wikidata.org/entity/Q941356,,Insectivorous Plants,,1875
0,http://www.wikidata.org/entity/Q3795335,http://www.wikidata.org/entity/Q1141200,The Problem of Cell 13,locked room mystery,1905
0,http://www.wikidata.org/entity/Q38152161,,Griffith Gaunt,,1866
0,http://www.wikidata.org/entity/Q109926292,http://www.wikidata.org/entity/Q27217074,The Luck of the Vails,mystery novel,1901
0,http://www.wikidata.org/entity/Q97650011,http://www.wikidata.org/entity/Q8253,Mixed Grill,fiction,1913
0,http://www.wikidata.org/entity/Q124081565,,Annals of a Quiet Neighbourhood,,1866
0,http://www.wikidata.org/entity/Q7783660,,They Call Me Carpenter,,1922
0,http://www.wikidata.org/entity/Q4659441,http://www.wikidata.org/entity/Q192239,A Sheaf of Bluebells,historical novel,1917
0,http://www.wikidata.org/entity/Q7761974,,The Sacred Wood,,1920
0,http://www.wikidata.org/entity/Q16845056,,The House of Arden,,1908
0,http://www.wikidata.org/entity/Q19098271,http://www.wikidata.org/entity/Q131539,The Rover Boys at School,children's literature,1899
0,http://www.wikidata.org/entity/Q1198839,http://www.wikidata.org/entity/Q19765983,Le Grand Meaulnes,romantic fiction,1913
0,http://www.wikidata.org/entity/Q54548,http://www.wikidata.org/entity/Q8253,Vathek,fiction,1786
1,http://www.wikidata.org/entity/Q54548,http://www.wikidata.org/entity/Q132311,Vathek,fantasy,1786
2,http://www.wikidata.org/entity/Q54548,http://www.wikidata.org/entity/Q3328821,Vathek,narration,1786
3,http://www.wikidata.org/entity/Q54548,http://www.wikidata.org/entity/Q20669641,Vathek,Gothic fiction,1786
4,http://www.wikidata.org/entity/Q54548,http://www.wikidata.org/entity/Q84350094,Vathek,Oriental fantasy,1786
0,http://www.wikidata.org/entity/Q13100890,http://www.wikidata.org/entity/Q40831,Les Romanesques,comedy,1894
0,http://www.wikidata.org/entity/Q675609,http://www.wikidata.org/entity/Q49084,Amok,short story,1922
1,http://www.wikidata.org/entity/Q675609,http://www.wikidata.org/entity/Q149537,Amok,novella,1922
0,http://www.wikidata.org/entity/Q8031357,http://www.wikidata.org/entity/Q213051,Women and Economics,nonfiction,1898
0,http://www.wikidata.org/entity/Q56457805,http://www.wikidata.org/entity/Q6585139,The Pirate of Jasper Peak,mystery fiction,1918
1,http://www.wikidata.org/entity/Q56457805,http://www.wikidata.org/entity/Q12197074,The Pirate of Jasper Peak,Western novel,1918
2,http://www.wikidata.org/entity/Q56457805,http://www.wikidata.org/entity/Q21615367,The Pirate of Jasper Peak,children's novel,1918
0,http://www.wikidata.org/entity/Q56571944,,The Island of Appledore,,1917
0,http://www.wikidata.org/entity/Q16159264,http://www.wikidata.org/entity/Q21802675,The League of the Scarlet Pimpernel,adventure fiction,1919
0,http://www.wikidata.org/entity/Q16985896,,Caliban by the Yellow Sands,,1916
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q3954434,http://www.wikidata.org/entity/Q1072723,Following the Equator,travel literature,1897
0,http://www.wikidata.org/entity/Q28404740,,Round the Sofa,,1859
0,http://www.wikidata.org/entity/Q28404740,,Round the Sofa,,1859
0,http://www.wikidata.org/entity/Q460583,http://www.wikidata.org/entity/Q44563,The Pickwick Papers,picaresque novel,1836
1,http://www.wikidata.org/entity/Q460583,http://www.wikidata.org/entity/Q128758,The Pickwick Papers,satire,1836
0,http://www.wikidata.org/entity/Q7737805,http://www.wikidata.org/entity/Q6585139,The Great Impersonation,mystery fiction,1920
