,id,title,language,downloads,book_QN,author_QN,authorLabel
2705,PG52912,L'Adultera: Roman,['de'],71,Q1744488,Q76632,Theodor Fontane
2706,PG52913,An Anglo-American Alliance: A Serio-Comic Romance and Forecast of the Future,['en'],15,Q4749793,Q56650119,Gregory Casparian
2707,PG52914,The Will to Power: An Attempted Transvaluation of All Values. Book I and II,['en'],1233,Q6581071,Q9358,Friedrich Nietzsche
2708,PG52915,The Will to Power: An Attempted Transvaluation of All Values. Book III and IV,['en'],1017,Q6581071,Q9358,Friedrich Nietzsche
2709,PG52989,Peter Camenzind,['fi'],14,Q576493,Q25973,Hermann Hesse
2710,PG5301,The Imperialist,['en'],51,Q19090533,Q4236309,Sara Jeannette Duncan
2711,PG53028,The Hampdenshire Wonder,['en'],43,Q7738694,Q3156744,John Davys Beresford
2712,PG53046,"Ravished Armenia: The Story of Aurora Mardiganian, the Christian Girl Who Lived Through the Great Massacres",['en'],80,Q4788131,Q4822564,Aurora Mardiganian
2713,PG53062,At the Sign of the Silver Flagon,['en'],16,Q124081655,Q4888572,Benjamin Farjeon
2714,PG53071,"Mark the Match Boy; or, Richard Hunter's Ward",['en'],127,Q19109631,Q453251,Horatio Alger
2715,PG53097,The Murder of Delicia,['en'],51,Q124089094,Q263254,Marie Corelli
2716,PG530,"Driven from Home; Or, Carl Crawford's Experience",['en'],79,Q19087626,Q453251,Horatio Alger
2717,PG5311,Parnassus on Wheels,['en'],118,Q7139300,Q931105,Christopher Morley
2718,PG5312,Mother Goose in Prose,['en'],164,Q6917355,Q207544,L. Frank Baum
2719,PG53177,Travels on the Amazon,['en'],44,Q51373939,Q160627,Alfred Russel Wallace
2720,PG5317,Through the Magic Door,['en'],73,Q121817887,Q35610,Arthur Conan Doyle
2721,PG53193,Intermere,['en'],35,Q17111555,Q57451238,William Alexander Taylor
2722,PG53196,Annabel: A Novel for Young Folks,['en'],42,Q4767669,Q207544,L. Frank Baum
2723,PG5322,Woyzeck,['de'],573,Q657215,Q154014,Georg Büchner
2724,PG5323,Effi Briest,['de'],261,Q1296168,Q76632,Theodor Fontane
2725,PG5324,The Book of Were-Wolves,['en'],285,Q19080442,Q1242472,Sabine Baring-Gould
2726,PG53250,The Golden Age,['en'],36,Q7736982,Q314897,Kenneth Grahame
2727,PG53323,"Evenings at Home; Or, The Juvenile Budget Opened",['en'],59,Q5416654,Q2712004,John Aikin
2728,PG53386,The Flying Girl,['en'],219,Q7734594,Q207544,L. Frank Baum
2729,PG5338,Mark Rutherford's Deliverance,['en'],57,Q111271894,Q604661,William Hale White
2730,PG5339,Peter Schlemihl,['en'],51,Q1093419,Q154782,Adelbert von Chamisso
2731,PG5340,Further Chronicles of Avonlea,['en'],263,Q5509748,Q273034,Lucy Maud Montgomery
2732,PG53410,Konovalov,['fi'],4,Q3816390,Q12706,Maxim Gorky
2733,PG5341,Kilmeny of the Orchard,['en'],220,Q6408015,Q273034,Lucy Maud Montgomery
2734,PG53429,El sabor de la tierruca,['es'],35,Q31202237,Q4115628,José María de Pereda
2735,PG5342,The Story Girl,['en'],582,Q3270964,Q273034,Lucy Maud Montgomery
2736,PG53430,Principia Ethica,['en'],643,Q2344885,Q295386,G. E. Moore
2737,PG5343,Rainbow Valley,['en'],577,Q2394369,Q273034,Lucy Maud Montgomery
2738,PG53453,Instincts of the Herd in Peace and War,['en'],210,Q6038935,Q2571058,Wilfred Trotter
2739,PG5347,Understood Betsy,['en'],343,Q7883802,Q5298346,Dorothy Canfield Fisher
2740,PG5348,"Ragged Dick, Or, Street Life in New York with the Boot-Blacks",['en'],827,Q7282890,Q453251,Horatio Alger
2741,PG53490,William Shakespeare,['en'],147,Q8018310,Q535,Victor Hugo
2742,PG534,An Inland Voyage,['en'],101,Q3563373,Q1512,Robert Louis Stevenson
2743,PG53516,This Misery of Boots,['en'],28,Q7786147,Q42511,H. G. Wells
2744,PG5351,If I Were King,['en'],39,Q123598936,Q6317720,Justin Huntly McCarthy
2745,PG5353,"Guy Mannering, Or, the Astrologer — Volume 01",['en'],30,Q2288976,Q79025,Walter Scott
2746,PG5354,"Guy Mannering, Or, the Astrologer — Volume 02",['en'],28,Q2288976,Q79025,Walter Scott
2747,PG5355,"Guy Mannering, Or, the Astrologer — Complete",['en'],47,Q2288976,Q79025,Walter Scott
2748,PG53566,The Fate of a Crown,['en'],38,Q7733533,Q207544,L. Frank Baum
2749,PG53587,"El doncel de don Enrique el doliente, Tomo I (de 4): Historia caballeresca del siglo quince",['es'],18,Q5824761,Q298773,Mariano José de Larra
2750,PG53588,"El doncel de don Enrique el doliente, Tomo II (de 4): Historia caballeresca del siglo quince",['es'],11,Q5824761,Q298773,Mariano José de Larra
2751,PG53589,"El doncel de don Enrique el doliente, Tomo III (de 4): Historia caballeresca del siglo quince",['es'],8,Q5824761,Q298773,Mariano José de Larra
2752,PG53590,"El doncel de don Enrique el doliente, Tomo IV (de 4): Historia caballeresca del siglo quince",['es'],20,Q5824761,Q298773,Mariano José de Larra
2753,PG53628,Der Stechlin: Roman,['de'],89,Q1197130,Q76632,Theodor Fontane
2754,PG53678,On Naval Timber and Arboriculture: With Critical Notes on Authors who have Recently Treated the Subject of Planting,['en'],44,Q48773532,Q3345956,Patrick Matthew
2755,PG53707,St. Leon: A Tale of the Sixteenth Century,['en'],50,Q7589523,Q188569,William Godwin
2756,PG53711,The Orchid,['en'],25,Q7755292,Q7344917,Robert Grant
2757,PG53720,On Love,['en'],401,Q2533282,Q502,Stendhal
2758,PG53735,The Daring Twins: A Story for Young Folk,['en'],45,Q7728900,Q207544,L. Frank Baum
2759,PG53754,The Captain of the Wight: A Romance of Carisbrooke Castle in 1488,['en'],29,Q112064508,Q23715146,Frank Cowper
2760,PG53763,The Intermediate Sex: A Study of Some Transitional Types of Men and Women,['en'],136,Q7742277,Q984217,Edward Carpenter
2761,PG53799,"A General View of Positivism: Or, Summary exposition of the System of Thought and Life",['en'],212,Q4656951,Q12718,Auguste Comte
2762,PG537,Tales of Terror and Mystery,['en'],638,Q18546595,Q35610,Arthur Conan Doyle
2763,PG5383,"The Celebrity, Volume 01",['en'],26,Q16385248,Q715814,Winston Churchill
2764,PG5384,"The Celebrity, Volume 02",['en'],18,Q16385248,Q715814,Winston Churchill
2765,PG5385,"The Celebrity, Volume 03",['en'],19,Q16385248,Q715814,Winston Churchill
2766,PG5386,"The Celebrity, Volume 04",['en'],17,Q16385248,Q715814,Winston Churchill
2767,PG5387,"The Celebrity, Complete",['en'],60,Q16385248,Q715814,Winston Churchill
2768,PG53849,The Symbolist Movement in Literature,['en'],213,Q7767807,Q711666,Arthur Symons
2769,PG53910,The School and Society: Being three lectures,['en'],393,Q23022314,Q131805,John Dewey
2770,PG53984,"Tarzan, apinain kuningas: Seikkailuromaani Afrikan aarniometsistä",['fi'],31,Q5965446,Q148234,Edgar Rice Burroughs
